id_cartorio,texto,estado,cidade,data
336,Apartamento (82m²) transferido de Lima da Cruz e Filhos (87.349.610/0001-83) para Mendonça (29.861.530/0001-06) por meio de Compra e Venda.,AM,Itacoatiara,03/2023
128,Casa (210m²) transferido de Vinícius Montenegro (834.250.916-89) para Mendes (6%9.085.421/0001-69) por meio de Recuperação de Crédito.,BA,Feira de Santana,03/2024
150,Casa com 213m² foi transferido de Farias e Filhos (68.542.317/0001-93) para Cavalcanti e Filhos (48.369.017/0001-47) através de Recuperação de Crédito.,SE,Aracaju,04/2023
301,Casa de 69m² transferido de Fogaça (23.751.489/0001-39) para da Conceição Nogueira Ltda. (73.892.561/0001-16) via Recuperação de Crédito.,BA,Vitória da Conquista,09/2024
166,Casa de 253m² transferido de Isabel Cirino (251.374.690-25) para Camargo (51.678.290/0001-68) via Compra e Venda.,RJ,Niterói,05/2023
71,Casa de 165m² transferido de Castro e Filhos (18.643.705/0001-92) para Srta. Letícia Brito (218.790.543-88) via Usucapião Extrajudicial.,SP,São Paulo,08/2023
215,Terreno Rural (37842m²) transferido de Novaes Albuquerque S/A (08.294.376/0001-68) para Ravy Fogaça (953.018.246-51) por meio de Recuperação de Crédito.,AC,Cruzeiro do Sul,05/2023
135,"Apartamento de 181m², Compra e Venda realizado entre Lopes Rodrigues - ME (05.917.863/0001-41) e Fernando Novais (725.160.349-70).",CE,Juazeiro do Norte,07/2024
79,"Apartamento de 237m², Recuperação de Crédito realizado entre Luna Azevedo (354.081.296-24) e Dr. Ryan Cassiano (326.950.718-68).",TO,Gurupi,05/2024
54,Casa com 207m² foi transferido de Sampaio Teixeira e Filhos (73.542.960/0001-57) para Sousa (14.568.290/0001-89) através de Usucapião Extrajudicial.,RJ,Niterói,04/2024
80,Processo de Usucapião Extrajudicial: Apartamento de 88m² passou de Yan Oliveira (201.684.759-01) para Porto (17.295.840/0001-21).,RS,Pelotas,03/2024
259,Apartamnto (296m²) transferido de Lunna Sampaio (453.627.091-43) para Porto (63.517.209/0001-47) por meio de Compra e Venda.   ,TO,Palmas,08/2023
182,Casa (261m²) transferido de Casa Grande (12.058.973/0001-60) para Gustavo Henrique Nascimento (127.958.046-11) por meio de Recuperação de Crédito.,CE,Sobral,03/2023
233,Apartamento com 148m² foi transferido de Cirino Ltda. (87.256.043/0001-10) para Brenda Vieira (869.571.302-40) através de Compra e Venda.,MA,Timon,05/2024
111,Terreno Rural com 43828m² foi transferido de Dra. Ester Sá (350.972.184-50) para Sophia Duarte (253.164.978-64) através de Recuperação de Crédito.,TO,Araguaína,01/2025
300,Processo de Compra e Venda: Casa de 262m² passou de Dias Araújo - EI (30.726.145/0001-35) para Luiz Otávio Cardoso (538.614.790-01).,GO,Rio Verde,07/2024
6,"Apartamento de 244m², Compra e Venda realizado entre Alves Leão S.A. (60.948.731/0001-95) e Dr. Enzo da Costa (438.509.671-66).",AL,Palmeira dos Índios,08/2024
346,Terreno Rural (29139m²) transferido de Bento da Cruz (538.674.109-84) para Dra. Bianca das Neves (607.395.142-61) por meio de Compra e Venda.,MA,São Luís,02/2025
116,Casa (184m²) transferido de Valentim Guerra (734.921.650-52) para Monteiro da Cunha Ltda. (59.726.431/0001-82) por meio de Recuperação de Crédito.,RO,Ariquemes,08/2023
311,Terreno Rural com 21124m² foi transferido de Théo Cassiano (258.670.491-67) para Farias (23.096.415/0001-06) através de Compra e Venda.,RN,Parnamirim,11/2024
81,Casa (190m²) transferido de Novaes (86.413.750/0001-00) para Paulo Sá (748.905.316-10) por meio de Usucapião Extrajudicial.,GO,Rio Verde,02/2024
67,Terreno Rural (6309m²) transferido de Alexandre da Costa (906.352.814-06) para Gabriela Peixoto (189.760.532-30) por meio de Usucapião Extrajudicial.,RR,Caracaraí,05/2023
142,Casa (169m²) transferido de Bárbara Brito (126.478.593-37) para Nunes (29.513.487/0001-98) por meio de Recuperação de Crédito.,ES,Vila Velha,01/2025
129,Terreno Rural com 29966m² foi transferido de Calebe Vieira (604.987.215-58) para Camargo (83.970.254/0001-60) através de Recuperação de Crédito.,SC,Blumenau,07/2024
160,Processo de Compra e Venda: Terreno Rural de 18248m² passou de Siqueira Sousa - EI (14.562.380/0001-62) para Marcela Aragão (538.912.670-02).,BA,Feira de Santana,05/2024
192,Apartamento com 205m² foi transferido de Srta. Clarice Barros (127.094.586-67) para Sr. Luiz Gustavo Viira (932.615.847-00) através de Recuperação de Crédito.,DF,Brasília,04/2024
342,"Apartamento de 240m², Usucapião Extrajudicial realizado entre Cavalcanti (49.536.827/0001-03) e Alice Pastor (215.784.609-30).",TO,Gurupi,07/2024
11,Processo de Compra e Venda: Apartamento de 55m² passou de Leão Alves Ltda. (31.074.852/0001-57) para Fernandes (34.068.972/0001-30).,AM,Parintins,10/2023
324,Processo de Usucapião Extrajudicial: Apartamento de 172m² passou de Guerra (35.784.912/0001-86) para da Paz Garcia e Filhos (04.913.267/0001-20).,RO,Ariquemes,06/2023
67,Processo de Usucapião Extrajudicial: Casa de 232m² passou de Ana Júlia Gonçalves (803.124.965-24) para Eloah Nogueira (439.168.720-87).,RR,Caracaraí,04/2024
359,"Casa de 78m², Usucapião Extrajudicial realizado entre Silveira Montenegro Ltda. (72.531.490/0001-63) e Porto (90.857.241/0001-44).",SE,Nossa Senhora do Socorro,01/2025
293,Processo de Usucapião Extrajudicial: Apartamento de 181m² passou de Albuquerque (46.908.237/0001-76) para Juliana Moraes (135.796.420-06).,AM,Itacoatiara,10/2024
111,"Terreno Rural de 19097m², Compra e Venda realizado entre Mathias Nascimento (153.608.792-03) e da Rocha S.A. (60.452.937/0001-20).",TO,Araguaína,06/2023
166,Processo de Recuperação de Crédito: Terreno Rural de 33233m² passou de Vinicius Nascimento (103.268.974-96) para Samuel Pires (925.761.084-58).,RJ,Niterói,09/2024
327,Terreno Rural de 43902m² transferido de Borges (61.437.509/0001-90) para Marques (01.573.492/0001-77) via Compra e Venda.,RS,Caxias do Sul,09/2024
353,Processo e Usucapião Extrajudicial: Terreno Rural de 36603m² passou de Bento Souza (873.429.510-05) para Dr. Paulo Ferreira (102.587.463-35).,SP,Campinas,08/2023
262,"Terreno Rural de 21189m², Usucapião Extrajudicial realizado entre Allana Oliveira (302.978.645-56) e Melissa Vargas (084.571.963-75).",SP,Campinas,01/2024
118,Apartamento (279m²) transferido de Martins e Filhos (06.139.458/0001-02) para Mendonça (84.576.923/0001-86) por meio de Compra e Venda.,AL,Maceió,12/2024
56,"Terreno Rural de 43342m², Usucapião Extrajudicial realizado entre Maria Fernanda Mendes (462.091.853-98) e Montenegro Silva S/A (06.587.419/0001-78).",RN,Natal,04/2023
334,Processo de Usucapião Extrajudicial: Apartamento de 221m² passou de Pastor (02.146.837/0001-79) para Ramos (04.691.738/0001-01).,PA,Belém,02/2023
86,"Apartamento de 170m², Usucapião Extrajudicial realizado entre Abreu (09.375.421/0001-71) e Viana Ltda. (53.862.409/0001-83).",ES,Vitória,07/2023
114,"Terreno Rural de 1362m², Recuperação de Crédito realizado entre Gabrielly Vargas (48@9.012.356-33) e Gomes (10.295.764/0001-05).   ",PR,Curitiba,05/2024
267,"Casa de 128m², Compra e Venda realizado entre Igor das Neves (764.038.912-78) e Théo Marques (380.167.294-87).",GO,Goiânia,03/2023
302,Casa de 284m² transferido de Leonardo da Rosa (127.908.465-02) para Aragão da Costa - EI (80.952.736/0001-07) via Compra e Venda.,MA,São Luís,03/2024
257,Apartamento (165m²) transferido de Raul Jesus (013.894.752-04) para Davi Nascimento (604.215.379-06) por meio de Recuperação de Crédito.,ES,Vitória,10/2023
172,Apartamento de 156m² transferido de Ana Carolina Barbosa (079.253.846-38) para Sousa (54.867.023/0001-27) via Recuperação de Crédito.,RS,Porto Alegre,12/2024
333,"Apartamento de 295m², Compra e Venda realizado entre Monteiro (40.938.176/0001-03) e da Rosa Freitas - ME (89.104.627/0001-04).",AC,Sena Madureira,10/2023
190,Casa com 70m² foi transferido de Melina Ribeiro (348.562.071-80) para Otto Ferreira (073.641.529-70) através de Recuperação de Crédito.,RN,Parnamirim,05/2023
131,Processo de Usucapião Extrajudicial: Apartamento de 261m² passou de Rael Mendonça (814.739.526-46) para Vasconcelos Guerra Ltda. (43.750.182/0001-20).,PB,João Pessoa,06/2023
172,Processo de Recuperação de Crédito: Terreno Rural de 18278m² passou de Borges (29.517.083/0001-72) para Martins da Cruz S/A (36.470.259/0001-43).,RS,Porto Alegre,08/2023
2,Processo de Recuperação de Crédito: Terreno Rural de 30184m² passou de José Pedro Machado (073.928.465-74) para Sra. Eloá Jesus (701.526.348-35).,AC,Cruzeiro do Sul,02/2025
121,"Terreno Rural de 12153m², Recuperação de Crédito reali%zado entre Maria Cecília Câmara (946.375.120-34) e Lopes (53.461.827/0001-69).   ",PE,Recife,12/2023
249,Casa (260m²) transferido de Sra. Isabela Sá (237.610.498-03) para Leão Costa e Filhos (28.674.301/0001-10) por meio de Usucapião Extrajudicial.,SC,Joinville,10/2024
335,Terreno Rural de 38712m² transferido de Pedro Henrique Cavalcanti (497.103.258-41) para Dr. Luiz Otávio Campos (518.306.927-12) via Usucapião Extrajudicial.,BA,Salvador,01/2024
65,Processo de Usucapião Extrajudicial: Terreno Rural de 32412m² passou de Caldeira @- ME (82.709.634/0001-82) para Srta. Melissa Pixoto (976.548.231-00).,RR,Boa Vista,05/2023
182,Processo de Compra e Venda: Apartamento de 283m² passou de Henrique Machado (392.687.451-19) para Isadora Rodrigues (734.256.108-80).,CE,Sobral,01/2024
238,Terreno Rural (32970m²) transferido de Peixoto (65.194.087/0001-20) para Sampaio (92.578.031/0001-42) por meio de Usucapião Extrajudicial.,PI,Teresina,04/2024
42,Apartamento com 290m² foi transferido de Noah Casa Grande (297.863.051-59) para Azevedo Martins - EI (19.634.507/0001-25) através de Recuperação de Crédito.,PB,Campina Grande,03/2024
312,Terreno Rural (33365m²) transferido de Srta. Maria Mendes (843.962.750-56) para Guerra - ME (07.561.293/0001-25) por meio de Compra e Venda.,PA,Santarém,06/2024
113,Casa com 96m² foi transferido de Mariana Cirino (062.871.943-40) para Barbosa - ME (03.149.685/0001-20) através de Compra e Venda.,MG,Uberlândia,01/2025
264,Terreno Rural (23276m²) transferido deSrta. Alexia Lima ($487.315.920-23) para Sophia Guerra (627.405.983-00) por meio de Compra e Venda.   ,PE,Recife,07/2023
57,"Apartamento de 237m², Recuperação de Crédito realizado entre da Cruz - EI (42.938.015/0001-45) e Carvalho - EI (54.071.289/0001-69).",RN,Mossoró,04/2024
321,Casa (94m²) transferido de Andrade (94.065.381/0001-30) para Fernando Peixoto (584.961.023-51) por meio de Usucapião Extrajudicial.,AM,Itacoatiara,12/2024
19,Casa de 158m² transferido de Isabel Garcia (673.910.285-68) para Sr. Mateus Teixeira (968.023.547-56) via Recuperação de Crédito.,DF,Brasília,06/2024
70,"Terreno Rural de 49062m², Recuperação de Crédito realizado entre Luiza Camargo (783.504.129-41) e Silva (92.075.631/0001-98).",SC,Blumenau,06/2023
10,Apartamento (198m²) transferido de Juliana Aragão (240.568.371-71) para Bárbara Marques (978.406.532-00) por meio de Usucapião Extrajudicial.,AM,Manaus,05/2024
178,Processo de Compra e Venda: Apartamento de 91m² passou de Ryan Costela (394.062.187-04) para Porto (39.185.674/0001-43).,AC,Rio Branco,11/2023
131,Terreno Rural de 42356m² transferido de Dra. Maria Alice Lima (752.891.463-00) para Henry Gabriel Barros (368.471.029-69) via Recuperação de Crédito.,PB,João Pessoa,06/2024
120,Casa com 160m² foi transferido de Albuquerque e Filhos (17.245.368/0001-12) para Maria Júlia Montenegro (913.452.078-32) através de Usucapião Extrajudicial.,RS,Pelotas,06/2023
114,"Terreno Rural de 42294m², Compra e Venda realizado entre da Luz (95.821.407/0001-96) e da Costa e Filhos (46.217.305/0001-50).",PR,Curitiba,10/2024
43,Processo de Usucapião Extrajudicial: Apartamento de 248m² passou de Bento da Rosa (578.912.346-55) para Rios das Neves S/A (20.359.164/0001-17).,PB,Santa Rita,02/2023
99,Casa com 133m² foi transferido de Ana Laura Gomes (482.639.750-00) para Benicio Macedo (354.829.067-10) através de Usucapião Extrajudicial.,PR,Curitiba,03/2024
162,Processo de Recuperação de Crédito: Terreno Rural de 46705m² passou de Monteiro SA (78.659.140/0001-63) para Marques Fogaça - EI (31.247.068/0001-01).   ,PI,Picos,11/2024
166,"Apartamento de 158m², Recuperação de Crédito realizado entre Maysa Teixeira (518.724.309-88) e Sr. Raul Rezende (750.182.943-88).",RJ,Niterói,08/2023
245,Processo de Compra e Venda: Terreno Rural de 14456m² passou de Vicente Pimenta (639.481.750-39) para Anthony Gabriel Montenegro (274.503.861-35).,MS,Três Lagoas,02/2024
135,Apartamento de 84m² transferido de Otávio Aragão (613.789.045-75) para Vicente Correia (534.162.089-51) via Compra e Venda.,CE,Juazeiro do Norte,06/2024
245,"Casa de 275m², Usucapião Extrajudicial realizado entre Barbosa (63.451.708/0001-89) e Benicio da Rosa (193.674.205-52).",MS,Três Lagoas,03/2023
52,Apartamento com 78m² foi transferido de Sampaio (74.835.602/0001-03) para Rael Vasconcelos (086.745.291-94) através de Compra e Venda.,PI,Picos,02/2024
232,Terreno Rural (28343m²) transferido de Aparecida (13.267.480/0001-01) para da Mota (24.389.167/0001-54) por meio de Recuperação de Crédito.,ES,Vitória,10/2023
311,Terreno Rural de 15905m² trasferido de Ana Carolina da Rosa (405.267.139-25) para Vargas Moura - ME (81.293.067/000#1-63) via Usucapião Extrajudicial.,RN,Parnamirim,11/2024
301,Processo de Usucapião Extrajudicial: Terreno Rural de 5835m² passou de Daniel Azevedo (012.965.438-89) para Mendes (98.305.264/0001-58).,BA,Vitória da Conquista,06/2023
83,"Casa de 90m², Recuperação de Crédito realizado entre Benício Fogaça (416.059.372-07) e da Luz S.A. (98.027.463/0001-41).",AC,Sena Madureira,10/2023
162,Terreno Rural (23329m²) transferido de Emilly Moreira (035.198.674-00) para Fonseca (73.892.104/0001-21) por meio de Compra e Venda.,PI,Picos,01/2025
185,Processo de Usucapião Extrajudicial: Casa de 277m² passou de Moraes (76.934.802/0001-30) para Fonseca da Mota - EI (15.346.082/0001-06).,MT,Cuiabá,07/2024
316,"Casa de 149m², Usucapião Extrajudicial realizado entre Caleb Câmara (078.549.321-23) e Novaes - EI (59.063.274/0001-72).",AM,Itacoatiara,11/2024
134,Terreno Rural (38671m²) transferido de Sales das Neves e Filhos (13.627.405/0001-04) para Eduardo Martins (827.159.364-19) por meio de Recuperação de Crédito.   ,GO,Anápolis,04/2024
41,Processo de Compra e Venda: Apartamento de 266m² passou de Machado S.&A. (80.495.761/0001-09) para Oliveira (23.804.197/0001-17).   ,PB,João Pessoa,12/2024
355,Apartamento (98m²) transferido de Almeida (16.298.430/0001-71) para Mariana Lopes (082.459.763-00) por meio de Recuperação de Crédito.,MG,Belo Horizonte,01/2025
243,Terreno Rural de 40436m² transferidode Carvalho (20.694.317/0001-82) para Marcela Farias (940.315.278-88) via Recuperação de @Crédito.,MT,Várzea Grande,12/2023
157,Apartamento com 199m² foi transferido de Cassiano Freitas S.A. (95.701.428/0001-78) para Pimenta (80.759.213/0001-30) através de Recuperação de Crédito.,PA,Ananindeua,07/2024
353,Casa (244m²) transferido de Silveira Vargas - EI (70.485.312/0001-18) para Cunha (42.163.905/0001-22) por meio de Usucapião Extrajudicial.,SP,Campinas,10/2023
103,Terreno Rural com 37742m² foi transferido de Lucas Gabriel Pires (394.150.268-98) par&a Maria Eduarda da Luz (569.043.871-57) através de Recuperação de Crédito.   ,PB,Santa Rita,08/2024
346,Terreno Rural de 12708m² transferido de Azevedo Borges - ME (75.432.961/0001-74) para Manuela Siqueira (285.917.603-95) via Usucapião Extrajudicial.,MA,São Luís,12/2024
187,Processo de Compra e Venda: Terreno Rural de 22113m² passou de Ísis Rocha (351.429.807-60) para Nogueira (49.835.701/0001-30).,SE,Aracaju,08/2024
36,Apartamento de 257m² transferido de Joaquim Fogaça (489.601.357-39) para Martins (64.709.815/0001-27) via Usucapião Extrajudicial.,MG,Uberlândia,01/2025
264,Apartamento de 299m² transferido de Sampaio (47.653.219/0001-53) para João Lucas Carvalho (502.361.789-03) via Recuperação de Crédito.,PE,Recife,07/2024
347,Apartamento de 122m² transferido de Mendes Lima S.A. (26.493.057/0001-63) para Fonseca Farias S.A. (43.289.561/0001-65) via Usucapião Extrajudicial.,DF,Brasília,06/2024
345,Processo de Compra e Venda: Terreno Rural de 19702m² passou de da Luz (45.817.932/0001-60) para Nogueira Gonçalves - EI (34.529.710/0001-25).,PB,Campina Grande,01/2025
293,Casa com 210m² foi transferido de Ramos (96.178.345/0001-09) para Lucas Martins (108.427.963-04) através de Compra e Venda.,AM,Itacoatiara,03/2023
181,"Terreno Rural de 37207m², Usucapião Extrajudicial realizado entre Olivia Fogaça (865.130.279-77) e Renan Sá (750.138.296-0).   ",MG,Belo Horizonte,10/2023
248,"Apartamento de 249m², Compra e Venda reaizado entre Sofia Cassiano (096.583.712-21) e Rocha (18.962.753/0001-43).   ",MT,Cuiabá,12/2023
322,Terreno Rural (27764m²) transferido de Nunes Ltda. (84.027.693/0001-04) para Amanda Almeida (285.436.791-09) por meio de Recuperação de Crédito.,RN,Natal,04/2024
267,Cas#a (207m²) transferido de Caldeira (61.542.738/0001-75) para Léo Ramos (427.139.056-99) por meio de Compra e Venda.,GO,Goiânia,06/2024
311,Apartamento (225m²) transferido de Castro e Filhos (86.071.294/0001-68) para Sr. Mathias Costela (079.158.423-23) por meio de Recuperação de Crédito.,RN,Parnamirim,12/2024
1,Apartamento com 216m² foi transferido de Liz Ribeiro (084.195.327-97) para Ana Liz Nogueira (098.634.172-03) através de Usuapião Extrajudicial.,AC,Rio Branco,04/2023
303,"Apartamento de 282m², Recuperação de Crédito realizado entre Martins Montenegro S/A (32.857.104/0001-03) e Maria Cecília Siqueira (640.718.239-50).",PR,Londrina,12/2023
